,year,round,from_country,to_country,total_points,tele_points,jury_points,from_capital,to_capital,distance
28890,2009,semi-final-2,az,ua,10,,,Baku,Kyiv,1839.8843514656435
28891,2009,semi-final-2,az,al,5,,,Baku,Tirana,2507.6486978157277
28892,2009,semi-final-2,az,dk,2,,,Baku,København,3169.6563745914204
28893,2009,semi-final-2,az,lt,6,,,Baku,Vilnius,2385.205851288417
28894,2009,semi-final-2,az,rs,0,,,Baku,Belgrade,2420.222485563136
28895,2009,semi-final-2,az,ie,0,,,Baku,Dublin,4348.620526715385
28896,2009,semi-final-2,az,pl,1,,,Baku,Warsaw,2522.46257711818
28897,2009,semi-final-2,az,hr,0,,,Baku,Zagreb,2769.448641894244
28898,2009,semi-final-2,az,cy,0,,,Baku,Nicosia,1585.9655358158209
28899,2009,semi-final-2,az,hu,8,,,Baku,Budapest,2541.152225460724
28900,2009,semi-final-2,az,si,0,,,Baku,Ljubljana,2884.083520684176
28901,2009,semi-final-2,az,nl,0,,,Baku,Amsterdam,3598.68969867869
28902,2009,semi-final-2,az,sk,0,,,Baku,Bratislava,2694.4354338845405
28903,2009,semi-final-2,az,lv,0,,,Baku,Riga,2589.4439236892326
28904,2009,semi-final-2,hr,no,8,,,Zagreb,Oslo,1608.540043007865
28905,2009,semi-final-2,hr,az,6,,,Zagreb,Baku,2769.448641894244
28906,2009,semi-final-2,hr,ee,4,,,Zagreb,Tallinn,1625.2663760555265
28907,2009,semi-final-2,hr,gr,3,,,Zagreb,Athens,1072.1487387816262
28908,2009,semi-final-2,hr,md,5,,,Zagreb,Chi?in?u,996.3742656688744
28909,2009,semi-final-2,hr,ua,0,,,Zagreb,Kyiv,1195.1630867719077
28910,2009,semi-final-2,hr,al,10,,,Zagreb,Tirana,582.5635402107629
28911,2009,semi-final-2,hr,dk,2,,,Zagreb,København,1125.0343826517178
28912,2009,semi-final-2,hr,lt,0,,,Zagreb,Vilnius,1189.7929536596323
28913,2009,semi-final-2,hr,rs,12,,,Zagreb,Belgrade,366.3558587467025
28914,2009,semi-final-2,hr,ie,1,,,Zagreb,Dublin,1803.7981156703402
28915,2009,semi-final-2,hr,pl,0,,,Zagreb,Warsaw,803.9322839885147
28916,2009,semi-final-2,hr,hr,0,,,Zagreb,Zagreb,0.0
28917,2009,semi-final-2,hr,cy,0,,,Zagreb,Nicosia,1863.556875233557
28918,2009,semi-final-2,hr,hu,0,,,Zagreb,Budapest,302.90511490716466
28919,2009,semi-final-2,hr,si,7,,,Zagreb,Ljubljana,118.64304883249076
28920,2009,semi-final-2,hr,nl,0,,,Zagreb,Amsterdam,1086.8385304503308
28921,2009,semi-final-2,hr,sk,0,,,Zagreb,Bratislava,274.8953224988077
28922,2009,semi-final-2,hr,lv,0,,,Zagreb,Riga,1361.3178878855706
28923,2009,semi-final-2,cy,no,8,,,Nicosia,Oslo,3187.276179910411
28924,2009,semi-final-2,cy,az,10,,,Nicosia,Baku,1585.9655358158209
28925,2009,semi-final-2,cy,ee,5,,,Nicosia,Tallinn,2769.3783445853805
28926,2009,semi-final-2,cy,gr,12,,,Nicosia,Athens,911.8584821936146
28927,2009,semi-final-2,cy,md,7,,,Nicosia,Chi?in?u,1359.0166708877834
28928,2009,semi-final-2,cy,ua,6,,,Nicosia,Kyiv,1709.8228293156453
28929,2009,semi-final-2,cy,al,0,,,Nicosia,Tirana,1354.9859499966042
28930,2009,semi-final-2,cy,dk,3,,,Nicosia,København,2761.9973400502176
28931,2009,semi-final-2,cy,lt,1,,,Nicosia,Vilnius,2250.481356894669
28932,2009,semi-final-2,cy,rs,4,,,Nicosia,Belgrade,1516.748522419922
28933,2009,semi-final-2,cy,ie,0,,,Nicosia,Dublin,3665.5180003126975
28934,2009,semi-final-2,cy,pl,0,,,Nicosia,Warsaw,2121.0428736881945
28935,2009,semi-final-2,cy,hr,2,,,Nicosia,Zagreb,1863.556875233557
28936,2009,semi-final-2,cy,cy,0,,,Nicosia,Nicosia,0.0
28937,2009,semi-final-2,cy,hu,0,,,Nicosia,Budapest,1794.7258421283843
28938,2009,semi-final-2,cy,si,0,,,Nicosia,Ljubljana,1976.703061498562
28939,2009,semi-final-2,cy,nl,0,,,Nicosia,Amsterdam,2930.5694200249623
28940,2009,semi-final-2,cy,sk,0,,,Nicosia,Bratislava,1951.5450973506452
28941,2009,semi-final-2,cy,lv,0,,,Nicosia,Riga,2514.9386276157484
28942,2009,semi-final-2,dk,no,12,,,København,Oslo,483.6172596743475
28943,2009,semi-final-2,dk,az,8,,,København,Baku,3169.6563745914204
28944,2009,semi-final-2,dk,ee,4,,,København,Tallinn,836.2601055486616
28945,2009,semi-final-2,dk,gr,2,,,København,Athens,2131.9996816581142
28946,2009,semi-final-2,dk,md,0,,,København,Chi?in?u,1482.0113054139017
28947,2009,semi-final-2,dk,ua,0,,,København,Kyiv,1330.8741192200441
28948,2009,semi-final-2,dk,al,6,,,København,Tirana,1679.5221197663295
28949,2009,semi-final-2,dk,dk,0,,,København,København,0.0
28950,2009,semi-final-2,dk,lt,5,,,København,Vilnius,818.453086322928
28951,2009,semi-final-2,dk,rs,0,,,København,Belgrade,1330.4210538345485
28952,2009,semi-final-2,dk,ie,10,,,København,Dublin,1241.5839513800433
28953,2009,semi-final-2,dk,pl,3,,,København,Warsaw,673.7854211790232
28954,2009,semi-final-2,dk,hr,0,,,København,Zagreb,1125.0343826517178
28955,2009,semi-final-2,dk,cy,7,,,København,Nicosia,2761.9973400502176
28956,2009,semi-final-2,dk,hu,0,,,København,Budapest,1014.8973562322036
28957,2009,semi-final-2,dk,si,0,,,København,Ljubljana,1079.2431922482667
28958,2009,semi-final-2,dk,nl,1,,,København,Amsterdam,622.7972574644137
28959,2009,semi-final-2,dk,sk,0,,,København,Bratislava,894.1881758758348
28960,2009,semi-final-2,dk,lv,0,,,København,Riga,726.2277914147486
28961,2009,semi-final-2,ee,no,12,,,Tallinn,Oslo,789.3903199360399
28962,2009,semi-final-2,ee,az,10,,,Tallinn,Baku,2732.477680006389
28963,2009,semi-final-2,ee,ee,0,,,Tallinn,Tallinn,0.0
28964,2009,semi-final-2,ee,gr,5,,,Tallinn,Athens,2388.5427022928766
28965,2009,semi-final-2,ee,md,2,,,Tallinn,Chi?in?u,1414.6035832308037
28966,2009,semi-final-2,ee,ua,3,,,Tallinn,Kyiv,1071.6266130794472
28967,2009,semi-final-2,ee,al,0,,,Tallinn,Tirana,2044.8624418022814
28968,2009,semi-final-2,ee,dk,8,,,Tallinn,København,836.2601055486616
28969,2009,semi-final-2,ee,lt,7,,,Tallinn,Vilnius,531.7467675990431
28970,2009,semi-final-2,ee,rs,0,,,Tallinn,Belgrade,1653.422314072434
28971,2009,semi-final-2,ee,ie,4,,,Tallinn,Dublin,2008.5803548539116
28972,2009,semi-final-2,ee,pl,0,,,Tallinn,Warsaw,835.1780081074573
28973,2009,semi-final-2,ee,hr,0,,,Tallinn,Zagreb,1625.2663760555265
28974,2009,semi-final-2,ee,cy,6,,,Tallinn,Nicosia,2769.3783445853805
28975,2009,semi-final-2,ee,hu,0,,,Tallinn,Budapest,1379.7432521051658
28976,2009,semi-final-2,ee,si,0,,,Tallinn,Ljubljana,1636.1295966415191
28977,2009,semi-final-2,ee,nl,0,,,Tallinn,Amsterdam,1458.9552139739867
28978,2009,semi-final-2,ee,sk,0,,,Tallinn,Bratislava,1350.372485503774
28979,2009,semi-final-2,ee,lv,1,,,Tallinn,Riga,279.32944660497776
28980,2009,semi-final-2,fr,no,3,,,Paris,Oslo,1343.8991194958567
28981,2009,semi-final-2,fr,az,10,,,Paris,Baku,3784.4453646491174
28982,2009,semi-final-2,fr,ee,8,,,Paris,Tallinn,1859.2847316207767
28983,2009,semi-final-2,fr,gr,6,,,Paris,Athens,2095.3077852587885
28984,2009,semi-final-2,fr,md,7,,,Paris,Chi?in?u,1978.4951352821497
28985,2009,semi-final-2,fr,ua,0,,,Paris,Kyiv,2026.149306850688
28986,2009,semi-final-2,fr,al,5,,,Paris,Tirana,1603.174180511807
28987,2009,semi-final-2,fr,dk,0,,,Paris,København,1028.2593187791992
28988,2009,semi-final-2,fr,lt,2,,,Paris,Vilnius,1701.2323977055182
28989,2009,semi-final-2,fr,rs,12,,,Paris,Belgrade,1448.4432650911442
28990,2009,semi-final-2,fr,ie,1,,,Paris,Dublin,782.1374117574832
28991,2009,semi-final-2,fr,pl,4,,,Paris,Warsaw,1369.3555543473526
28992,2009,semi-final-2,fr,hr,0,,,Paris,Zagreb,1084.6853095556698
28993,2009,semi-final-2,fr,cy,0,,,Paris,Nicosia,2939.7935203543416
28994,2009,semi-final-2,fr,hu,0,,,Paris,Budapest,1250.4772214344596
28995,2009,semi-final-2,fr,si,0,,,Paris,Ljubljana,967.6999768259624
28996,2009,semi-final-2,fr,nl,0,,,Paris,Amsterdam,428.811084580661
28997,2009,semi-final-2,fr,sk,0,,,Paris,Bratislava,1092.1448617407134
28998,2009,semi-final-2,fr,lv,0,,,Paris,Riga,1705.3739022549878
28999,2009,semi-final-2,gr,no,8,,,Athens,Oslo,2601.9284941807864
29000,2009,semi-final-2,gr,az,7,,,Athens,Baku,2267.564087301771
29001,2009,semi-final-2,gr,ee,4,,,Athens,Tallinn,2388.5427022928766
29002,2009,semi-final-2,gr,gr,0,,,Athens,Athens,0.0
29003,2009,semi-final-2,gr,md,6,,,Athens,Chi?in?u,1091.8737082012121
29004,2009,semi-final-2,gr,ua,3,,,Athens,Kyiv,1491.5803394736029
29005,2009,semi-final-2,gr,al,10,,,Athens,Tirana,496.59753840905086
29006,2009,semi-final-2,gr,dk,2,,,Athens,København,2131.9996816581142
29007,2009,semi-final-2,gr,lt,0,,,Athens,Vilnius,1862.1534913455707
29008,2009,semi-final-2,gr,rs,5,,,Athens,Belgrade,801.7678611599599
29009,2009,semi-final-2,gr,ie,0,,,Athens,Dublin,2853.514515673276
29010,2009,semi-final-2,gr,pl,1,,,Athens,Warsaw,1594.9592192161863
29011,2009,semi-final-2,gr,hr,0,,,Athens,Zagreb,1072.1487387816262
29012,2009,semi-final-2,gr,cy,12,,,Athens,Nicosia,911.8584821936146
29013,2009,semi-final-2,gr,hu,0,,,Athens,Budapest,1117.7862986188607
29014,2009,semi-final-2,gr,si,0,,,Athens,Ljubljana,1169.6639772247108
29015,2009,semi-final-2,gr,nl,0,,,Athens,Amsterdam,2157.203124676717
29016,2009,semi-final-2,gr,sk,0,,,Athens,Bratislava,1243.935347056881
29017,2009,semi-final-2,gr,lv,0,,,Athens,Riga,2110.2369947394745
29018,2009,semi-final-2,hu,no,10,,,Budapest,Oslo,1484.7244015967983
29019,2009,semi-final-2,hu,az,12,,,Budapest,Baku,2541.152225460724
29020,2009,semi-final-2,hu,ee,7,,,Budapest,Tallinn,1379.7432521051658
29021,2009,semi-final-2,hu,gr,6,,,Budapest,Athens,1117.7862986188607
29022,2009,semi-final-2,hu,md,5,,,Budapest,Chi?in?u,739.7918946662711
29023,2009,semi-final-2,hu,ua,8,,,Budapest,Kyiv,896.8528344360113
29024,2009,semi-final-2,hu,al,4,,,Budapest,Tirana,687.4878169454375
29025,2009,semi-final-2,hu,dk,3,,,Budapest,København,1014.8973562322036
29026,2009,semi-final-2,hu,lt,0,,,Budapest,Vilnius,911.0507015381921
29027,2009,semi-final-2,hu,rs,2,,,Budapest,Belgrade,316.08732418301213
29028,2009,semi-final-2,hu,ie,0,,,Budapest,Dublin,1900.3814488385185
29029,2009,semi-final-2,hu,pl,0,,,Budapest,Warsaw,544.652033858374
29030,2009,semi-final-2,hu,hr,1,,,Budapest,Zagreb,302.90511490716466
29031,2009,semi-final-2,hu,cy,0,,,Budapest,Nicosia,1794.7258421283843
29032,2009,semi-final-2,hu,hu,0,,,Budapest,Budapest,0.0
29033,2009,semi-final-2,hu,si,0,,,Budapest,Ljubljana,384.4964330401633
29034,2009,semi-final-2,hu,nl,0,,,Budapest,Amsterdam,1148.1156126458782
29035,2009,semi-final-2,hu,sk,0,,,Budapest,Bratislava,163.54368844868486
29036,2009,semi-final-2,hu,lv,0,,,Budapest,Riga,1106.40553322328
29037,2009,semi-final-2,ie,no,8,,,Dublin,Oslo,1270.4380841699488
29038,2009,semi-final-2,ie,az,6,,,Dublin,Baku,4348.620526715385
29039,2009,semi-final-2,ie,ee,4,,,Dublin,Tallinn,2008.5803548539116
29040,2009,semi-final-2,ie,gr,0,,,Dublin,Athens,2853.514515673276
29041,2009,semi-final-2,ie,md,5,,,Dublin,Chi?in?u,2571.928817779799
29042,2009,semi-final-2,ie,ua,3,,,Dublin,Kyiv,2519.557245258272
29043,2009,semi-final-2,ie,al,0,,,Dublin,Tirana,2357.367816552662
29044,2009,semi-final-2,ie,dk,7,,,Dublin,København,1241.5839513800433
29045,2009,semi-final-2,ie,lt,12,,,Dublin,Vilnius,2056.138992939302
29046,2009,semi-final-2,ie,rs,0,,,Dublin,Belgrade,2150.746312455232
29047,2009,semi-final-2,ie,ie,0,,,Dublin,Dublin,0.0
29048,2009,semi-final-2,ie,pl,10,,,Dublin,Warsaw,1830.6309963392277
29049,2009,semi-final-2,ie,hr,0,,,Dublin,Zagreb,1803.7981156703402
29050,2009,semi-final-2,ie,cy,2,,,Dublin,Nicosia,3665.5180003126975
29051,2009,semi-final-2,ie,hu,0,,,Dublin,Budapest,1900.3814488385185
29052,2009,semi-final-2,ie,si,0,,,Dublin,Ljubljana,1694.1126398756883
29053,2009,semi-final-2,ie,nl,0,,,Dublin,Amsterdam,758.5682183642193
29054,2009,semi-final-2,ie,sk,1,,,Dublin,Bratislava,1737.0356892778454
29055,2009,semi-final-2,ie,lv,0,,,Dublin,Riga,1958.9044870601892
29056,2009,semi-final-2,lv,no,10,,,Riga,Oslo,847.0212721593717
29057,2009,semi-final-2,lv,az,8,,,Riga,Baku,2589.4439236892326
29058,2009,semi-final-2,lv,ee,12,,,Riga,Tallinn,279.32944660497776
29059,2009,semi-final-2,lv,gr,4,,,Riga,Athens,2110.2369947394745
29060,2009,semi-final-2,lv,md,2,,,Riga,Chi?in?u,1156.1624762836072
29061,2009,semi-final-2,lv,ua,6,,,Riga,Kyiv,841.0791543837108
29062,2009,semi-final-2,lv,al,0,,,Riga,Tirana,1766.6168163950365
29063,2009,semi-final-2,lv,dk,3,,,Riga,København,726.2277914147486
29064,2009,semi-final-2,lv,lt,7,,,Riga,Vilnius,264.5452750862203
29065,2009,semi-final-2,lv,rs,0,,,Riga,Belgrade,1375.1873120549362
29066,2009,semi-final-2,lv,ie,5,,,Riga,Dublin,1958.9044870601892
29067,2009,semi-final-2,lv,pl,0,,,Riga,Warsaw,562.3263323831635
29068,2009,semi-final-2,lv,hr,0,,,Riga,Zagreb,1361.3178878855706
29069,2009,semi-final-2,lv,cy,1,,,Riga,Nicosia,2514.9386276157484
29070,2009,semi-final-2,lv,hu,0,,,Riga,Budapest,1106.40553322328
29071,2009,semi-final-2,lv,si,0,,,Riga,Ljubljana,1380.1904658144524
29072,2009,semi-final-2,lv,nl,0,,,Riga,Amsterdam,1333.2530473744248
29073,2009,semi-final-2,lv,sk,0,,,Riga,Bratislava,1087.0121013182904
29074,2009,semi-final-2,lv,lv,0,,,Riga,Riga,0.0
29075,2009,semi-final-2,lt,no,12,,,Vilnius,Oslo,1052.466360300737
29076,2009,semi-final-2,lt,az,10,,,Vilnius,Baku,2385.205851288417
29077,2009,semi-final-2,lt,ee,8,,,Vilnius,Tallinn,531.7467675990431
29078,2009,semi-final-2,lt,gr,4,,,Vilnius,Athens,1862.1534913455707
29079,2009,semi-final-2,lt,md,0,,,Vilnius,Chi?in?u,891.6323774394581
29080,2009,semi-final-2,lt,ua,2,,,Vilnius,Kyiv,589.8353014937695
29081,2009,semi-final-2,lt,al,0,,,Vilnius,Tirana,1542.3698727506946
29082,2009,semi-final-2,lt,dk,5,,,Vilnius,København,818.453086322928
29083,2009,semi-final-2,lt,lt,0,,,Vilnius,Vilnius,0.0
29084,2009,semi-final-2,lt,rs,0,,,Vilnius,Belgrade,1153.1943237402
29085,2009,semi-final-2,lt,ie,7,,,Vilnius,Dublin,2056.138992939302
29086,2009,semi-final-2,lt,pl,3,,,Vilnius,Warsaw,395.1892771220252
29087,2009,semi-final-2,lt,hr,0,,,Vilnius,Zagreb,1189.7929536596323
29088,2009,semi-final-2,lt,cy,1,,,Vilnius,Nicosia,2250.481356894669
29089,2009,semi-final-2,lt,hu,0,,,Vilnius,Budapest,911.0507015381921
29090,2009,semi-final-2,lt,si,0,,,Vilnius,Ljubljana,1227.3643269655197
29091,2009,semi-final-2,lt,nl,0,,,Vilnius,Amsterdam,1371.664617649985
29092,2009,semi-final-2,lt,sk,0,,,Vilnius,Bratislava,923.239099452363
29093,2009,semi-final-2,lt,lv,6,,,Vilnius,Riga,264.5452750862203
29094,2009,semi-final-2,md,no,10,,,Chi?in?u,Oslo,1861.8867786947505
29095,2009,semi-final-2,md,az,12,,,Chi?in?u,Baku,1805.9868108458404
29096,2009,semi-final-2,md,ee,7,,,Chi?in?u,Tallinn,1414.6035832308037
29097,2009,semi-final-2,md,gr,6,,,Chi?in?u,Athens,1091.8737082012121
29098,2009,semi-final-2,md,md,0,,,Chi?in?u,Chi?in?u,0.0
29099,2009,semi-final-2,md,ua,8,,,Chi?in?u,Kyiv,402.95878850335265
29100,2009,semi-final-2,md,al,5,,,Chi?in?u,Tirana,963.3408901320586
29101,2009,semi-final-2,md,dk,0,,,Chi?in?u,København,1482.0113054139017
29102,2009,semi-final-2,md,lt,4,,,Chi?in?u,Vilnius,891.6323774394581
29103,2009,semi-final-2,md,rs,0,,,Chi?in?u,Belgrade,695.6810013327366
29104,2009,semi-final-2,md,ie,2,,,Chi?in?u,Dublin,2571.928817779799
29105,2009,semi-final-2,md,pl,1,,,Chi?in?u,Warsaw,809.5975812835181
29106,2009,semi-final-2,md,hr,3,,,Chi?in?u,Zagreb,996.3742656688744
29107,2009,semi-final-2,md,cy,0,,,Chi?in?u,Nicosia,1359.0166708877834
29108,2009,semi-final-2,md,hu,0,,,Chi?in?u,Budapest,739.7918946662711
29109,2009,semi-final-2,md,si,0,,,Chi?in?u,Ljubljana,1103.3097693947793
29110,2009,semi-final-2,md,nl,0,,,Chi?in?u,Amsterdam,1814.2380825664457
29111,2009,semi-final-2,md,sk,0,,,Chi?in?u,Bratislava,889.2187180072481
29112,2009,semi-final-2,md,lv,0,,,Chi?in?u,Riga,1156.1624762836072
29113,2009,semi-final-2,nl,no,12,,,Amsterdam,Oslo,916.1418383830897
29114,2009,semi-final-2,nl,az,8,,,Amsterdam,Baku,3598.68969867869
29115,2009,semi-final-2,nl,ee,5,,,Amsterdam,Tallinn,1458.9552139739867
29116,2009,semi-final-2,nl,gr,10,,,Amsterdam,Athens,2157.203124676717
29117,2009,semi-final-2,nl,md,4,,,Amsterdam,Chi?in?u,1814.2380825664457
29118,2009,semi-final-2,nl,ua,0,,,Amsterdam,Kyiv,1781.9648584520326
29119,2009,semi-final-2,nl,al,1,,,Amsterdam,Tirana,1662.806067436764
29120,2009,semi-final-2,nl,dk,7,,,Amsterdam,København,622.7972574644137
29121,2009,semi-final-2,nl,lt,0,,,Amsterdam,Vilnius,1371.664617649985
29122,2009,semi-final-2,nl,rs,6,,,Amsterdam,Belgrade,1414.342149122947
29123,2009,semi-final-2,nl,ie,3,,,Amsterdam,Dublin,758.5682183642193
29124,2009,semi-final-2,nl,pl,2,,,Amsterdam,Warsaw,1095.251831370331
29125,2009,semi-final-2,nl,hr,0,,,Amsterdam,Zagreb,1086.8385304503308
29126,2009,semi-final-2,nl,cy,0,,,Amsterdam,Nicosia,2930.5694200249623
29127,2009,semi-final-2,nl,hu,0,,,Amsterdam,Budapest,1148.1156126458782
29128,2009,semi-final-2,nl,si,0,,,Amsterdam,Ljubljana,988.0208832844262
29129,2009,semi-final-2,nl,nl,0,,,Amsterdam,Amsterdam,0.0
29130,2009,semi-final-2,nl,sk,0,,,Amsterdam,Bratislava,985.7898921202706
29131,2009,semi-final-2,nl,lv,0,,,Amsterdam,Riga,1333.2530473744248
29132,2009,semi-final-2,no,no,0,,,Oslo,Oslo,0.0
29133,2009,semi-final-2,no,az,6,,,Oslo,Baku,3431.940921032117
29134,2009,semi-final-2,no,ee,8,,,Oslo,Tallinn,789.3903199360399
29135,2009,semi-final-2,no,gr,1,,,Oslo,Athens,2601.9284941807864
29136,2009,semi-final-2,no,md,10,,,Oslo,Chi?in?u,1861.8867786947505
29137,2009,semi-final-2,no,ua,0,,,Oslo,Kyiv,1633.53706204219
29138,2009,semi-final-2,no,al,5,,,Oslo,Tirana,2158.588724207042
29139,2009,semi-final-2,no,dk,12,,,Oslo,København,483.6172596743475
29140,2009,semi-final-2,no,lt,7,,,Oslo,Vilnius,1052.466360300737
29141,2009,semi-final-2,no,rs,2,,,Oslo,Belgrade,1800.729957986179
29142,2009,semi-final-2,no,ie,4,,,Oslo,Dublin,1270.4380841699488
29143,2009,semi-final-2,no,pl,3,,,Oslo,Warsaw,1066.4482651235862
29144,2009,semi-final-2,no,hr,0,,,Oslo,Zagreb,1608.540043007865
29145,2009,semi-final-2,no,cy,0,,,Oslo,Nicosia,3187.276179910411
29146,2009,semi-final-2,no,hu,0,,,Oslo,Budapest,1484.7244015967983
29147,2009,semi-final-2,no,si,0,,,Oslo,Ljubljana,1561.954085161331
29148,2009,semi-final-2,no,nl,0,,,Oslo,Amsterdam,916.1418383830897
29149,2009,semi-final-2,no,sk,0,,,Oslo,Bratislava,1373.0231023633464
29150,2009,semi-final-2,no,lv,0,,,Oslo,Riga,847.0212721593717
29151,2009,semi-final-2,pl,no,10,,,Warsaw,Oslo,1066.4482651235862
29152,2009,semi-final-2,pl,az,12,,,Warsaw,Baku,2522.46257711818
29153,2009,semi-final-2,pl,ee,8,,,Warsaw,Tallinn,835.1780081074573
29154,2009,semi-final-2,pl,gr,2,,,Warsaw,Athens,1594.9592192161863
29155,2009,semi-final-2,pl,md,5,,,Warsaw,Chi?in?u,809.5975812835181
29156,2009,semi-final-2,pl,ua,7,,,Warsaw,Kyiv,689.0893512548839
29157,2009,semi-final-2,pl,al,6,,,Warsaw,Tirana,1215.9731826444122
29158,2009,semi-final-2,pl,dk,1,,,Warsaw,København,673.7854211790232
29159,2009,semi-final-2,pl,lt,4,,,Warsaw,Vilnius,395.1892771220252
29160,2009,semi-final-2,pl,rs,0,,,Warsaw,Belgrade,825.9299654508778
29161,2009,semi-final-2,pl,ie,3,,,Warsaw,Dublin,1830.6309963392277
29162,2009,semi-final-2,pl,pl,0,,,Warsaw,Warsaw,0.0
29163,2009,semi-final-2,pl,hr,0,,,Warsaw,Zagreb,803.9322839885147
29164,2009,semi-final-2,pl,cy,0,,,Warsaw,Nicosia,2121.0428736881945
29165,2009,semi-final-2,pl,hu,0,,,Warsaw,Budapest,544.652033858374
29166,2009,semi-final-2,pl,si,0,,,Warsaw,Ljubljana,834.2847500825912
29167,2009,semi-final-2,pl,nl,0,,,Warsaw,Amsterdam,1095.251831370331
29168,2009,semi-final-2,pl,sk,0,,,Warsaw,Bratislava,532.5306506474446
29169,2009,semi-final-2,pl,lv,0,,,Warsaw,Riga,562.3263323831635
29170,2009,semi-final-2,ru,no,10,,,Moscow,Oslo,1648.7815689090971
29171,2009,semi-final-2,ru,az,12,,,Moscow,Baku,1922.6085440665368
29172,2009,semi-final-2,ru,ee,6,,,Moscow,Tallinn,870.6186480297754
29173,2009,semi-final-2,ru,gr,4,,,Moscow,Athens,2243.9431885382182
29174,2009,semi-final-2,ru,md,8,,,Moscow,Chi?in?u,1152.5396332086752
29175,2009,semi-final-2,ru,ua,7,,,Moscow,Kyiv,760.6102351833258
29176,2009,semi-final-2,ru,al,2,,,Moscow,Tirana,2067.307660090646
29177,2009,semi-final-2,ru,dk,0,,,Moscow,København,1560.5108103360667
29178,2009,semi-final-2,ru,lt,5,,,Moscow,Vilnius,785.2702685711315
29179,2009,semi-final-2,ru,rs,0,,,Moscow,Belgrade,1717.635914482726
29180,2009,semi-final-2,ru,ie,0,,,Moscow,Dublin,2798.4934001866914
29181,2009,semi-final-2,ru,pl,0,,,Moscow,Warsaw,1148.7809364951606
29182,2009,semi-final-2,ru,hr,3,,,Moscow,Zagreb,1869.7247557616897
29183,2009,semi-final-2,ru,cy,0,,,Moscow,Nicosia,2327.6367998792807
29184,2009,semi-final-2,ru,hu,0,,,Moscow,Budapest,1568.117780376101
29185,2009,semi-final-2,ru,si,0,,,Moscow,Ljubljana,1933.3490773125577
29186,2009,semi-final-2,ru,nl,0,,,Moscow,Amsterdam,2147.4864286528746
29187,2009,semi-final-2,ru,sk,1,,,Moscow,Bratislava,1631.0036373966777
29188,2009,semi-final-2,ru,lv,0,,,Moscow,Riga,840.4112092807399
29189,2009,semi-final-2,rs,no,8,,,Belgrade,Oslo,1800.729957986179
29190,2009,semi-final-2,rs,az,6,,,Belgrade,Baku,2420.222485563136
29191,2009,semi-final-2,rs,ee,4,,,Belgrade,Tallinn,1653.422314072434
29192,2009,semi-final-2,rs,gr,10,,,Belgrade,Athens,801.7678611599599
29193,2009,semi-final-2,rs,md,7,,,Belgrade,Chi?in?u,695.6810013327366
29194,2009,semi-final-2,rs,ua,1,,,Belgrade,Kyiv,981.1206068477894
29195,2009,semi-final-2,rs,al,0,,,Belgrade,Tirana,391.44586334160124
29196,2009,semi-final-2,rs,dk,0,,,Belgrade,København,1330.4210538345485
29197,2009,semi-final-2,rs,lt,0,,,Belgrade,Vilnius,1153.1943237402
29198,2009,semi-final-2,rs,rs,0,,,Belgrade,Belgrade,0.0
29199,2009,semi-final-2,rs,ie,3,,,Belgrade,Dublin,2150.746312455232
29200,2009,semi-final-2,rs,pl,0,,,Belgrade,Warsaw,825.9299654508778
29201,2009,semi-final-2,rs,hr,12,,,Belgrade,Zagreb,366.3558587467025
29202,2009,semi-final-2,rs,cy,2,,,Belgrade,Nicosia,1516.748522419922
29203,2009,semi-final-2,rs,hu,0,,,Belgrade,Budapest,316.08732418301213
29204,2009,semi-final-2,rs,si,5,,,Belgrade,Ljubljana,484.9806180188882
29205,2009,semi-final-2,rs,nl,0,,,Belgrade,Amsterdam,1414.342149122947
29206,2009,semi-final-2,rs,sk,0,,,Belgrade,Bratislava,449.5604494297036
29207,2009,semi-final-2,rs,lv,0,,,Belgrade,Riga,1375.1873120549362
29208,2009,semi-final-2,sk,no,10,,,Bratislava,Oslo,1373.0231023633464
29209,2009,semi-final-2,sk,az,12,,,Bratislava,Baku,2694.4354338845405
29210,2009,semi-final-2,sk,ee,8,,,Bratislava,Tallinn,1350.372485503774
29211,2009,semi-final-2,sk,gr,5,,,Bratislava,Athens,1243.935347056881
29212,2009,semi-final-2,sk,md,7,,,Bratislava,Chi?in?u,889.2187180072481
29213,2009,semi-final-2,sk,ua,6,,,Bratislava,Kyiv,1004.2748062129716
29214,2009,semi-final-2,sk,al,4,,,Bratislava,Tirana,785.6745429262484
29215,2009,semi-final-2,sk,dk,0,,,Bratislava,København,894.1881758758348
29216,2009,semi-final-2,sk,lt,0,,,Bratislava,Vilnius,923.239099452363
29217,2009,semi-final-2,sk,rs,0,,,Bratislava,Belgrade,449.5604494297036
29218,2009,semi-final-2,sk,ie,0,,,Bratislava,Dublin,1737.0356892778454
29219,2009,semi-final-2,sk,pl,3,,,Bratislava,Warsaw,532.5306506474446
29220,2009,semi-final-2,sk,hr,0,,,Bratislava,Zagreb,274.8953224988077
29221,2009,semi-final-2,sk,cy,1,,,Bratislava,Nicosia,1951.5450973506452
29222,2009,semi-final-2,sk,hu,2,,,Bratislava,Budapest,163.54368844868486
29223,2009,semi-final-2,sk,si,0,,,Bratislava,Ljubljana,305.69076554260363
29224,2009,semi-final-2,sk,nl,0,,,Bratislava,Amsterdam,985.7898921202706
